T,player,seed,map_path,run_path,score,sec,returncode
4032,8,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=8#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,1,14.82,0
4032,9,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=9#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,2,13.21,0
4032,10,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=10#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,3,14.16,0
7056,1,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=7056#player=1#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,1,24.35,0
7056,2,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=7056#player=2#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,102,18.87,0
7056,3,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=7056#player=3#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,103,19.07,0
7056,4,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=7056#player=4#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,2,19.16,0
7056,5,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=7056#player=5#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,300,22.77,0
7056,6,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=7056#player=6#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,1,21.0,0
7056,7,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=7056#player=7#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,100,24.54,0
7056,8,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=7056#player=8#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,2,23.03,0
7056,9,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=7056#player=9#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,201,21.03,0
7056,10,10004,tournament/maps/species=4_animals=4x2_helpers=9_ark=100x400.json,tournament/runs/T=7056#player=10#seed=10004#map_path=species=4_animals=4x2_helpers=9_ark=100x400.log,3,22.85,0
2016,1,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=2016#player=1#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,0,9.594,0
2016,2,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=2016#player=2#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,0,7.787,0
2016,3,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=2016#player=3#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,1,7.681,0
2016,4,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=2016#player=4#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,0,7.974,0
2016,5,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=2016#player=5#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,2,8.716,0
2016,6,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=2016#player=6#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,0,8.288,0
2016,7,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=2016#player=7#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,101,9.43,0
2016,8,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=2016#player=8#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,1,9.435,0
2016,9,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=2016#player=9#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,0,8.063,0
2016,10,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=2016#player=10#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,0,8.222,0
4032,1,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=4032#player=1#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,1,15.11,0
4032,2,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=4032#player=2#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,1,12.19,0
4032,3,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=4032#player=3#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,2,12.12,0
4032,4,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=4032#player=4#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,100,12.36,0
4032,5,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=4032#player=5#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,2,14.29,0
4032,6,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=4032#player=6#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,0,12.88,0
4032,7,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=4032#player=7#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,101,15.39,0
4032,8,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=4032#player=8#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,1,39.69,0
4032,9,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=4032#player=9#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,0,13.05,0
4032,10,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=4032#player=10#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,2,13.22,0
7056,1,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=7056#player=1#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,1,23.61,0
7056,2,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=7056#player=2#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,2,18.96,0
7056,3,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=7056#player=3#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,2,18.66,0
7056,4,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=7056#player=4#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,100,19.49,0
7056,5,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=7056#player=5#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,2,22.82,0
7056,6,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=7056#player=6#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,0,20.29,0
7056,7,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=7056#player=7#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,101,24.47,0
7056,8,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=7056#player=8#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,3,85.29,0
7056,9,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=7056#player=9#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,0,21.03,0
7056,10,10005,tournament/maps/species=4_animals=4x2_helpers=9_ark=990x990.json,tournament/runs/T=7056#player=10#seed=10005#map_path=species=4_animals=4x2_helpers=9_ark=990x990.log,101,22.03,0
2016,1,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=2016#player=1#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,3,29.45,0
2016,2,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=2016#player=2#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,102,16.01,0
2016,3,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=2016#player=3#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,2,15.63,0
2016,4,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=2016#player=4#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,2,16.31,0
2016,5,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=2016#player=5#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,101,18.58,0
2016,6,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=2016#player=6#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,2,18.08,0
2016,7,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=2016#player=7#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,2,21.33,0
2016,8,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=2016#player=8#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,2,21.36,0
2016,9,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=2016#player=9#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,101,17.28,0
2016,10,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=2016#player=10#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,2,19.03,0
4032,1,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=4032#player=1#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,202,47.59,0
4032,2,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=4032#player=2#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,300,28.59,0
4032,3,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=4032#player=3#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,103,28.43,0
4032,4,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=4032#player=4#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,101,29.33,0
4032,5,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=4032#player=5#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,102,34.63,0
4032,6,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=4032#player=6#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,3,32.65,0
4032,7,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=4032#player=7#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,2,40.01,0
4032,8,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=4032#player=8#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,2,39.11,0
4032,9,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=4032#player=9#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,103,31.3,0
4032,10,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=4032#player=10#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,103,35.35,0
7056,1,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=7056#player=1#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,301,75.66,0
7056,2,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=7056#player=2#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,301,47.38,0
7056,3,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=7056#player=3#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,301,47.36,0
7056,4,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=7056#player=4#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,201,49.02,0
7056,5,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=7056#player=5#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,201,56.94,0
7056,6,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=7056#player=6#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,103,54.38,0
7056,7,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=7056#player=7#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,3,68.53,0
7056,8,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=7056#player=8#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,202,65.84,0
7056,9,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=7056#player=9#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,301,53.57,0
7056,10,10006,tournament/maps/species=4_animals=4x2_helpers=25_ark=500x500.json,tournament/runs/T=7056#player=10#seed=10006#map_path=species=4_animals=4x2_helpers=25_ark=500x500.log,202,61.91,0
2016,1,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=2016#player=1#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,102,28.22,0
2016,2,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=2016#player=2#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,102,15.91,0
2016,3,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=2016#player=3#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,103,15.72,0
2016,4,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=2016#player=4#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,102,16.53,0
2016,5,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=2016#player=5#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,301,18.21,0
2016,6,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=2016#player=6#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,200,17.63,0
2016,7,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=2016#player=7#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,2,21.43,0
2016,8,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=2016#player=8#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,2,20.52,0
2016,9,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=2016#player=9#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,0,16.97,0
2016,10,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=2016#player=10#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,2,19.16,0
4032,1,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=4032#player=1#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,103,47.53,0
4032,2,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=4032#player=2#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,300,28.77,0
4032,3,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=4032#player=3#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,103,28.46,0
4032,4,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=4032#player=4#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,301,30.07,0
4032,5,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=4032#player=5#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,202,34.32,0
4032,6,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=4032#player=6#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,202,32.32,0
4032,7,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=4032#player=7#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,2,39.72,0
4032,8,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=4032#player=8#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,103,38.66,0
4032,9,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=4032#player=9#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,103,31.37,0
4032,10,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=4032#player=10#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,202,35.22,0
7056,1,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=7056#player=1#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,202,71.74,0
7056,2,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=7056#player=2#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,301,47.1,0
7056,3,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=7056#player=3#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,301,46.53,0
7056,4,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=7056#player=4#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,400,48.54,0
7056,5,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=7056#player=5#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,400,56.16,0
7056,6,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=7056#player=6#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,301,53.73,0
7056,7,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=7056#player=7#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,102,67.51,0
7056,8,10007,tournament/maps/species=4_animals=4x2_helpers=25_ark=100x400.json,tournament/runs/T=7056#player=8#seed=10007#map_path=species=4_animals=4x2_helpers=25_ark=100x400.log,202,66.29,0
